char_id,gender,race,class,territory,creation_date,class_mastery_date,total_kills,total_deaths
4110,F,B,C,9,2017-02-06,2018-01-30,6,17
4111,F,D,A,16,2017-05-09,2018-04-26,11,5
4112,M,C,T,7,2017-07-21,2018-10-31,12,15
4113,F,A,T,13,2017-11-30,2018-03-18,8,14
4114,M,D,T,1,2017-08-30,2018-04-13,13,12
4115,M,B,H,6,2017-08-28,2018-10-13,8,10
4116,F,C,W,10,2017-05-14,2018-01-22,9,3
4117,F,E,T,18,2017-06-13,2018-08-25,5,9
4118,M,B,A,13,2017-10-09,2018-10-10,13,9
4119,M,D,W,7,2017-03-12,2018-10-23,7,14
4120,M,B,A,7,2017-08-28,2018-09-21,9,9
4121,F,C,R,14,2017-09-12,2018-08-04,14,9
4122,N,B,T,9,2017-12-13,2018-10-04,12,14
4123,M,A,T,3,2017-05-19,2018-08-28,11,11
4124,F,A,C,5,2017-05-11,2018-06-22,16,8
4125,F,A,W,7,2017-09-08,2018-09-13,14,9
4126,M,A,W,12,2017-10-08,2018-08-06,15,7
4127,F,A,W,18,2017-02-03,2018-03-10,13,11
4128,F,B,T,5,2017-02-11,2018-10-12,11,6
4129,F,E,A,16,2017-10-09,2018-07-11,16,12
4130,F,D,W,7,2017-01-11,2018-02-16,15,12
4131,M,C,R,11,2017-01-15,2018-09-14,5,14
4132,M,C,T,19,2017-08-14,2018-05-22,7,6
4133,F,C,A,5,2017-06-07,2018-11-28,10,7
4134,F,B,A,6,2017-11-09,2018-03-01,13,13
4135,N,E,A,19,2017-03-07,2018-06-22,8,10
4136,F,D,A,7,2017-02-11,2018-02-27,15,11
4137,N,D,T,19,2017-08-24,2018-04-20,5,12
4138,M,A,C,0,2017-06-05,2018-11-07,11,10
4139,F,C,W,2,2017-08-02,2018-06-24,19,8
4140,M,B,T,2,2017-09-25,2018-04-07,8,9
4141,F,D,A,19,2017-06-26,2018-05-02,14,8
4142,N,A,T,2,2017-08-13,2018-03-15,10,5
4143,M,B,W,15,2017-03-13,2018-09-04,5,11
4144,F,A,W,10,2017-09-10,2018-03-14,9,5
4145,M,C,A,12,2017-10-27,2018-11-05,6,13
4146,F,B,C,18,2017-01-18,2018-10-19,9,6
4147,F,D,T,3,2017-09-01,2018-08-17,10,9
4148,F,A,W,1,2017-10-18,2018-03-30,7,11
4149,M,A,H,19,2017-03-20,2018-10-02,15,13
4150,M,D,T,11,2017-02-27,2018-08-05,9,11
4151,F,C,A,14,2017-06-21,2018-06-09,10,11
4152,F,A,A,2,2017-02-12,2018-09-02,13,7
4153,M,A,W,18,2017-02-03,2018-06-13,7,12
4154,F,B,W,9,2017-09-23,2018-01-21,9,9
4155,M,C,C,4,2017-03-11,2018-11-26,9,7
4156,F,A,A,5,2017-03-02,2018-11-20,10,9
4157,M,A,A,4,2017-06-18,2018-03-19,16,13
4158,F,D,A,13,2017-01-04,2018-08-24,8,5
4159,F,D,A,13,2017-10-26,2018-09-13,12,9
4160,N,A,T,6,2017-10-22,2018-08-04,10,12
4161,M,A,W,9,2017-01-10,2018-08-22,14,8
4162,F,B,T,17,2017-05-28,2018-10-26,7,9
4163,M,B,W,7,2017-08-11,2018-08-10,10,15
4164,F,B,W,8,2017-04-25,2018-07-04,7,8
4165,M,A,T,3,2017-10-04,2018-03-10,11,8
4166,M,A,T,2,2017-06-13,2018-06-16,6,16
4167,M,A,T,15,2017-02-24,2018-05-25,12,7
4168,F,A,A,12,2017-09-26,2018-06-10,6,13
4169,M,C,R,1,2017-06-13,2018-08-11,6,6
4170,M,C,W,16,2017-07-19,2018-03-23,11,11
4171,F,B,R,13,2017-01-09,2018-01-04,9,14
4172,M,B,T,17,2017-11-17,2018-08-15,9,9
4173,M,A,R,2,2017-01-05,2018-02-16,10,8
4174,M,B,T,14,2017-01-01,2018-09-14,8,14
4175,F,B,W,11,2017-07-10,2018-05-04,10,12
4176,M,E,T,14,2017-07-17,2018-01-19,9,15
4177,F,C,W,6,2017-04-05,2018-12-24,9,15
4178,M,B,T,12,2017-10-01,2018-06-11,5,8
4179,M,B,A,14,2017-03-18,2018-04-24,14,10
4180,F,A,A,14,2017-10-12,2018-10-13,12,14
4181,M,C,A,15,2017-04-18,2018-05-29,6,11
4182,N,A,R,2,2017-08-30,2018-05-14,18,12
4183,F,A,W,11,2017-02-05,2018-11-17,16,12
4184,F,B,A,8,2017-10-09,2018-04-13,11,2
4185,N,A,T,15,2017-09-25,2018-07-12,5,12
4186,F,B,W,5,2017-04-15,2018-06-20,10,7
4187,M,D,T,19,2017-06-29,2018-12-24,14,6
4188,M,B,A,5,2017-08-16,2018-11-10,7,12
4189,M,C,A,9,2017-12-24,2018-09-02,12,10
4190,M,A,C,18,2017-04-04,2018-10-29,11,13
4191,M,B,T,5,2017-09-28,2018-09-17,8,10
4192,M,C,W,1,2017-01-29,2018-11-01,12,10
4193,F,C,C,16,2017-03-30,2018-03-01,9,6
4194,M,D,W,1,2017-04-09,2018-03-08,14,14
4195,M,C,W,0,2017-11-15,2018-09-16,9,14
4196,N,C,T,12,2017-12-24,2018-01-14,8,13
4197,F,A,W,3,2017-01-17,2018-11-02,7,4
4198,M,D,T,11,2017-05-04,2018-08-02,5,8
4199,F,B,A,2,2017-05-11,2018-10-10,10,6
4200,F,B,T,0,2017-02-11,2018-09-14,12,7
4201,M,A,C,5,2017-03-25,2018-11-03,8,17
4202,M,D,T,18,2017-01-24,2018-02-12,11,10
4203,F,D,T,17,2017-11-26,2018-05-21,14,14
4204,F,A,R,5,2017-12-24,2018-06-17,6,13
4205,M,A,A,12,2017-08-17,2018-05-17,12,14
4206,F,C,H,14,2017-05-27,2018-08-04,8,12
4207,M,A,W,14,2017-03-13,2018-09-17,9,11
4208,F,B,T,14,2017-01-13,2018-12-20,9,10
4209,F,B,A,5,2017-10-05,2018-05-07,14,15
4210,M,A,T,7,2017-04-15,2018-12-14,12,15
4211,N,A,W,12,2017-05-23,2018-10-09,9,11
4212,M,A,T,4,2017-08-16,2018-10-31,14,13
4213,M,B,W,2,2017-12-10,2018-10-30,10,11
4214,F,A,T,12,2017-09-12,2018-11-27,9,10
4215,F,C,T,4,2017-02-04,2018-11-12,13,10
4216,F,C,T,16,2017-08-30,2018-12-02,6,10
4217,M,C,R,6,2017-01-28,2018-01-16,10,13
4218,N,D,W,1,2017-09-01,2018-12-31,12,7
4219,N,B,A,11,2017-10-25,2018-11-04,6,14
4220,N,B,T,14,2017-11-16,2018-03-16,10,10
4221,M,D,C,12,2017-05-30,2018-10-03,11,17
4222,F,A,A,13,2017-01-26,2018-11-02,10,5
4223,M,C,T,9,2017-04-29,2018-09-22,12,7
4224,F,A,C,9,2017-09-01,2018-10-18,9,13
4225,M,D,C,11,2017-07-29,2018-09-19,13,9
4226,M,C,T,2,2017-01-26,2018-04-26,8,16
4227,M,B,A,7,2017-04-29,2018-02-20,12,13
4228,F,A,A,0,2017-03-20,2018-05-11,14,14
4229,F,A,T,8,2017-08-28,2018-10-22,7,9
4230,F,E,W,13,2017-12-29,2018-10-07,14,12
4231,F,C,T,5,2017-01-18,2018-06-16,9,8
4232,M,D,A,3,2017-11-04,2018-03-14,14,9
4233,M,A,H,2,2017-11-03,2018-10-24,11,10
4234,N,B,R,13,2017-03-24,2018-11-01,13,12
4235,F,C,T,0,2017-05-30,2018-04-05,10,13
4236,N,A,R,15,2017-04-18,2018-10-22,7,15
4237,F,C,T,6,2017-05-22,2018-08-27,6,12
4238,F,B,A,12,2017-10-15,2018-03-16,9,19
4239,M,B,C,12,2017-03-27,2018-12-24,12,11
4240,F,B,H,13,2017-12-06,2018-01-11,6,5
4241,F,A,W,3,2017-01-04,2018-09-17,10,8
4242,M,A,A,7,2017-09-21,2018-01-24,10,11
4243,F,B,C,14,2017-02-04,2018-11-13,5,11
4244,F,E,H,11,2017-06-20,2018-11-13,13,9
4245,F,A,T,7,2017-09-18,2018-09-24,14,8
4246,M,B,W,10,2017-11-03,2018-09-14,13,7
4247,F,B,H,2,2017-04-25,2018-10-15,11,8
4248,M,B,C,16,2017-04-07,2018-06-08,11,12
4249,M,A,T,2,2017-10-09,2018-07-03,10,8
4250,M,B,C,9,2017-06-17,2018-05-25,3,7
4251,F,A,A,2,2017-08-19,2018-07-03,10,8
4252,M,C,A,8,2017-01-04,2018-05-03,6,11
4253,M,B,W,18,2017-04-27,2018-10-05,12,13
4254,M,A,H,3,2017-01-03,2018-11-16,10,9
4255,N,B,A,1,2017-09-22,2018-05-01,10,16
4256,M,B,H,15,2017-01-01,2018-10-28,9,5
4257,F,C,T,4,2017-08-18,2018-08-29,12,8
4258,M,C,A,17,2017-08-07,2018-12-20,7,11
4259,M,A,T,14,2017-08-23,2018-01-14,11,9
4260,M,B,W,7,2017-02-06,2018-09-24,10,16
4261,F,B,W,13,2017-04-07,2018-05-29,12,7
4262,F,A,T,11,2017-04-24,2018-09-18,12,12
4263,F,C,T,11,2017-03-31,2018-07-27,13,13
4264,N,C,A,9,2017-02-22,2018-07-11,6,7
4265,M,D,T,18,2017-09-05,2018-11-19,8,7
4266,M,E,W,6,2017-04-11,2018-01-23,11,7
4267,M,A,C,5,2017-02-14,2018-05-31,8,12
4268,M,E,T,10,2017-04-17,2018-04-09,8,4
4269,M,C,T,9,2017-01-30,2018-09-30,12,14
4270,F,A,T,9,2017-08-05,2018-11-30,10,6
4271,F,A,T,0,2017-07-27,2018-03-18,9,11
4272,N,B,A,3,2017-11-06,2018-07-25,5,6
4273,M,D,W,3,2017-05-18,2018-09-21,13,21
4274,F,D,T,12,2017-06-30,2018-06-16,11,13
4275,M,C,W,2,2017-04-30,2018-05-25,10,2
4276,F,B,W,4,2017-06-22,2018-09-08,9,19
4277,F,D,A,10,2017-05-04,2018-01-28,10,11
4278,F,C,A,11,2017-06-03,2018-06-05,12,12
4279,F,B,C,14,2017-07-21,2018-03-29,11,8
4280,M,A,T,4,2017-06-25,2018-12-05,10,14
4281,M,C,T,16,2017-09-18,2018-12-29,8,12
4282,F,C,T,1,2017-02-04,2018-08-12,5,11
4283,F,B,R,14,2017-06-24,2018-03-11,12,6
4284,M,B,C,1,2017-03-07,2018-05-11,11,14
4285,M,B,T,10,2017-07-27,2018-12-07,7,6
4286,M,B,A,2,2017-10-27,2018-05-18,11,9
4287,N,E,C,10,2017-04-07,2018-12-24,13,12
4288,F,B,R,14,2017-03-28,2018-12-23,5,8
4289,M,B,C,12,2017-08-29,2018-06-23,11,11
4290,M,A,R,19,2017-08-16,2018-05-26,11,7
4291,M,C,T,16,2017-08-07,2018-02-01,16,12
4292,M,C,W,0,2017-09-14,2018-05-29,13,12
4293,M,A,A,3,2017-11-08,2018-06-02,13,15
4294,F,A,W,1,2017-11-26,2018-07-31,12,8
4295,M,C,C,16,2017-03-25,2018-07-18,6,13
4296,M,B,T,19,2017-03-25,2018-10-29,8,10
4297,M,A,W,17,2017-09-15,2018-02-14,14,7
4298,F,A,W,13,2017-02-08,2018-11-16,11,16
4299,M,B,W,4,2017-08-05,2018-05-03,10,9
4300,M,C,C,18,2017-02-20,2018-11-04,13,11
4301,F,A,R,6,2017-06-18,2018-04-24,9,8
4302,F,B,W,9,2017-04-07,2018-12-30,7,11
4303,F,A,W,17,2017-03-16,2018-06-08,10,16
4304,M,B,R,9,2017-11-11,2018-09-18,10,10
4305,F,B,A,8,2017-12-24,2018-09-29,10,12
4306,F,C,C,16,2017-10-18,2018-07-23,12,11
4307,M,B,T,19,2017-07-20,2018-05-06,9,10
4308,F,D,T,15,2017-09-08,2018-02-04,13,13
4309,N,A,T,3,2017-01-06,2018-07-16,9,10
4310,M,C,A,17,2017-02-21,2018-02-09,7,4
4311,N,A,C,19,2017-11-30,2018-04-25,13,8
4312,F,B,A,16,2017-05-09,2018-11-21,11,9
4313,M,D,C,13,2017-11-28,2018-03-26,10,4
4314,N,D,A,19,2017-10-18,2018-09-19,8,13
4315,M,C,W,14,2017-09-14,2018-11-26,10,13
4316,M,A,C,17,2017-04-15,2018-05-05,10,10
4317,F,B,W,13,2017-06-07,2018-02-15,8,3
4318,F,C,A,2,2017-08-08,2018-09-21,5,13
4319,F,C,T,19,2017-08-30,2018-07-11,8,11
4320,M,C,A,18,2017-07-17,2018-10-08,7,10
4321,N,A,W,9,2017-04-23,2018-06-19,7,11
4322,M,B,C,8,2017-01-27,2018-11-02,10,9
4323,M,B,C,19,2017-07-06,2018-09-25,11,9
4324,F,B,C,2,2017-11-05,2018-07-09,11,8
4325,N,D,C,15,2017-09-04,2018-05-18,10,5
4326,F,B,C,4,2017-04-15,2018-10-25,12,12
4327,M,B,W,10,2017-08-27,2018-03-27,13,8
4328,M,C,C,11,2017-08-22,2018-05-08,10,4
4329,M,A,W,11,2017-04-04,2018-10-16,15,13
4330,N,B,T,5,2017-12-28,2018-10-04,11,14
4331,M,A,W,16,2017-11-08,2018-09-09,2,8
4332,M,B,R,10,2017-08-11,2018-03-20,11,5
4333,M,A,A,0,2017-01-16,2018-06-03,11,7
4334,M,C,W,17,2017-08-02,2018-07-21,8,13
4335,F,C,W,16,2017-11-10,2018-02-17,10,6
4336,F,A,C,11,2017-02-28,2018-10-25,5,7
4337,M,B,W,9,2017-10-06,2018-01-16,10,10
4338,F,C,T,4,2017-05-10,2018-07-02,7,6
4339,M,D,T,11,2017-04-15,2018-01-30,10,10
4340,M,B,W,17,2017-12-26,2018-07-08,6,10
4341,M,C,W,10,2017-01-11,2018-11-26,7,5
4342,M,E,A,5,2017-11-29,2018-09-06,10,6
4343,F,B,T,14,2017-01-21,2018-09-08,8,10
4344,M,B,W,5,2017-02-13,2018-06-09,11,12
4345,M,B,A,5,2017-05-03,2018-07-02,9,7
4346,F,A,T,19,2017-02-16,2018-03-26,13,10
4347,M,A,C,4,2017-05-05,2018-08-27,12,16
4348,M,B,T,8,2017-03-23,2018-11-22,7,12
4349,M,C,W,15,2017-11-14,2018-08-02,7,9
4350,F,A,C,12,2017-04-29,2018-11-14,8,18
4351,F,B,A,2,2017-08-03,2018-11-12,8,11
4352,M,B,C,2,2017-08-10,2018-03-26,9,14
4353,F,D,T,18,2017-11-30,2018-03-31,14,10
4354,F,B,T,10,2017-01-17,2018-10-25,7,14
4355,M,A,H,5,2017-03-09,2018-02-17,7,3
4356,F,C,W,16,2017-08-18,2018-02-25,11,8
4357,M,B,C,17,2017-07-25,2018-04-06,9,9
4358,F,B,W,17,2017-05-14,2018-09-06,10,11
4359,M,C,A,15,2017-02-28,2018-03-12,9,11
4360,N,A,W,18,2017-12-03,2018-04-07,10,13
4361,F,C,W,16,2017-07-16,2018-08-24,9,14
4362,M,A,R,2,2017-04-07,2018-05-28,9,11
4363,M,B,C,3,2017-10-03,2018-08-04,4,12
4364,N,D,C,13,2017-05-25,2018-09-11,12,10
4365,M,B,W,19,2017-10-07,2018-03-09,11,9
4366,M,A,W,2,2017-11-14,2018-12-04,4,12
4367,M,A,W,9,2017-05-06,2018-06-11,11,11
4368,M,B,W,9,2017-08-28,2018-04-03,12,8
4369,M,D,R,15,2017-02-13,2018-11-07,6,7
4370,M,C,T,17,2017-12-11,2018-10-01,13,8
4371,M,B,H,10,2017-05-21,2018-10-05,11,14
4372,N,A,T,9,2017-07-18,2018-04-10,5,7
4373,N,B,C,18,2017-12-23,2018-02-18,9,13
4374,F,B,T,5,2017-12-30,2018-04-08,15,9
4375,M,D,T,4,2017-03-19,2018-11-16,6,9
4376,M,B,C,8,2017-06-04,2018-05-22,8,10
4377,F,B,H,14,2017-09-14,2018-01-24,8,8
4378,F,C,W,4,2017-09-05,2018-10-03,5,7
4379,F,A,A,2,2017-09-13,2018-05-13,9,6
4380,M,D,A,16,2017-09-11,2018-12-20,10,11
4381,M,B,T,0,2017-06-16,2018-12-03,14,15
4382,M,B,A,8,2017-03-13,2018-12-10,5,7
4383,F,C,W,9,2017-06-29,2018-04-19,4,13
4384,M,C,T,0,2017-08-08,2018-01-27,11,14
4385,N,B,A,14,2017-10-31,2018-07-09,9,7
4386,M,D,A,9,2017-10-24,2018-02-19,5,5
4387,N,B,R,0,2017-02-08,2018-11-24,13,13
4388,M,D,C,1,2017-12-29,2018-08-28,13,9
4389,M,C,W,1,2017-06-14,2018-10-22,5,10
4390,F,E,A,17,2017-07-16,2018-06-25,10,15
4391,F,C,W,8,2017-07-07,2018-12-17,10,4
4392,M,A,A,6,2017-01-21,2018-05-03,12,13
4393,F,A,R,0,2017-10-19,2018-08-08,13,8
4394,M,A,W,15,2017-12-23,2018-01-13,9,8
4395,M,D,T,10,2017-11-06,2018-11-15,12,9
4396,M,C,C,16,2017-01-20,2018-05-14,13,12
4397,M,B,H,1,2017-05-05,2018-11-11,7,10
4398,F,B,W,1,2017-11-18,2018-05-17,10,9
4399,M,D,A,1,2017-03-17,2018-03-22,16,11
4400,F,A,T,16,2017-03-24,2018-07-20,5,9
4401,F,C,W,10,2017-02-03,2018-01-19,8,9
4402,M,D,A,8,2017-07-13,2018-10-22,9,15
4403,M,A,A,19,2017-03-20,2018-11-05,7,12
4404,F,B,A,9,2017-06-01,2018-03-18,4,11
4405,F,A,W,11,2017-11-07,2018-07-25,9,10
4406,F,D,A,10,2017-03-17,2018-03-20,10,11
4407,M,B,W,19,2017-06-11,2018-05-05,12,6
4408,F,B,T,2,2017-04-30,2018-02-21,12,9
4409,F,A,C,16,2017-07-05,2018-04-04,9,7
4410,F,D,W,13,2017-09-03,2018-04-28,9,13
4411,M,C,H,10,2017-05-06,2018-04-06,11,4
4412,F,B,T,12,2017-12-15,2018-08-09,6,10
4413,M,B,T,17,2017-07-16,2018-08-01,9,12
4414,F,E,C,19,2017-01-30,2018-11-24,14,8
4415,F,B,T,4,2017-10-27,2018-12-19,7,10
4416,F,A,C,0,2017-10-27,2018-02-11,10,9
4417,M,C,W,19,2017-09-22,2018-11-04,7,11
4418,F,A,W,13,2017-07-31,2018-04-28,11,10
4419,M,C,H,6,2017-08-22,2018-09-11,11,9
4420,F,D,A,5,2017-05-17,2018-10-16,10,9
4421,F,B,A,12,2017-12-01,2018-04-29,9,8
4422,M,B,C,1,2017-06-02,2018-04-19,7,10
4423,N,A,W,5,2017-02-22,2018-01-14,7,10
4424,M,A,T,2,2017-03-24,2018-03-27,7,6
4425,F,D,T,16,2017-01-14,2018-10-11,7,10
4426,F,B,A,10,2017-02-28,2018-04-09,9,8
4427,M,C,A,8,2017-10-11,2018-10-30,12,8
4428,M,D,C,5,2017-12-22,2018-09-07,10,14
4429,F,B,W,13,2017-02-06,2018-06-22,2,5
4430,F,D,T,19,2017-03-18,2018-12-05,17,7
4431,M,D,T,16,2017-02-01,2018-03-02,10,7
4432,F,C,C,8,2017-05-18,2018-08-25,9,5
4433,M,A,T,6,2017-03-15,2018-01-06,5,19
4434,F,B,T,7,2017-05-04,2018-12-15,14,12
4435,F,B,A,3,2017-04-12,2018-01-22,13,9
4436,F,A,R,11,2017-02-04,2018-09-27,10,12
4437,F,C,A,5,2017-10-28,2018-06-26,5,13
4438,F,B,W,1,2017-09-02,2018-09-20,6,9
4439,M,A,W,6,2017-04-26,2018-12-17,14,9
4440,N,B,W,15,2017-11-09,2018-02-15,6,8
4441,F,A,T,3,2017-04-03,2018-07-20,12,7
4442,F,B,A,18,2017-10-19,2018-01-13,13,7
4443,F,D,C,2,2017-09-01,2018-12-03,8,7
4444,F,A,W,18,2017-03-21,2018-05-24,15,10
4445,M,B,A,10,2017-12-16,2018-10-17,6,15
4446,M,D,A,14,2017-07-01,2018-01-15,12,6
4447,F,D,R,7,2017-12-05,2018-01-01,8,13
4448,M,C,W,4,2017-09-27,2018-10-22,11,12
4449,M,C,W,4,2017-07-20,2018-09-25,6,10
4450,M,D,C,17,2017-12-15,2018-03-15,10,10
4451,M,B,T,18,2017-03-02,2018-01-14,11,12
4452,F,D,T,3,2017-12-07,2018-04-30,5,9
4453,M,C,W,2,2017-02-05,2018-09-01,12,10
4454,M,B,A,5,2017-08-09,2018-02-12,11,12
4455,M,A,A,15,2017-02-15,2018-10-09,11,10
4456,M,A,C,13,2017-07-12,2018-08-15,9,7
4457,M,B,H,16,2017-03-30,2018-05-21,14,17
4458,F,D,A,2,2017-05-04,2018-02-02,10,8
4459,N,C,A,17,2017-07-23,2018-03-19,9,9
4460,M,A,T,12,2017-02-25,2018-11-19,11,8
4461,M,B,T,18,2017-10-10,2018-03-08,15,22
4462,F,C,W,14,2017-08-12,2018-12-01,8,7
4463,F,A,A,12,2017-09-20,2018-02-23,16,14
4464,F,E,W,8,2017-08-09,2018-10-09,7,11
4465,M,B,C,19,2017-07-18,2018-06-21,8,16
4466,M,A,T,15,2017-08-05,2018-06-20,4,11
4467,M,D,W,5,2017-02-01,2018-02-24,13,4
4468,F,D,W,8,2017-10-20,2018-04-20,11,9
4469,M,E,A,6,2017-09-24,2018-01-26,9,11
4470,M,A,C,9,2017-06-11,2018-10-10,14,9
4471,F,D,W,15,2017-04-03,2018-09-05,10,8
4472,M,D,W,1,2017-03-17,2018-05-13,7,10
4473,F,D,T,6,2017-06-10,2018-02-19,4,16
4474,F,B,C,14,2017-06-03,2018-08-23,11,11
4475,M,A,T,13,2017-01-13,2018-04-09,8,6
4476,M,C,W,12,2017-06-24,2018-05-29,9,7
4477,F,A,A,15,2017-06-05,2018-12-19,7,9
4478,F,B,W,6,2017-11-26,2018-05-10,10,10
4479,F,A,A,4,2017-04-03,2018-12-22,9,4
4480,M,D,W,16,2017-04-07,2018-04-16,9,10
4481,F,C,A,6,2017-10-12,2018-10-31,6,9
4482,F,A,W,9,2017-09-10,2018-03-17,7,13
4483,M,A,W,7,2017-06-02,2018-11-05,6,8
4484,M,B,C,5,2017-11-20,2018-08-15,6,8
4485,N,B,T,16,2017-03-20,2018-08-06,7,8
4486,F,A,W,8,2017-01-23,2018-10-29,15,13
4487,F,B,R,15,2017-02-07,2018-12-23,7,6
4488,M,A,W,16,2017-04-30,2018-06-13,15,9
4489,M,C,H,11,2017-09-10,2018-10-25,10,11
4490,F,D,A,13,2017-08-25,2018-03-31,11,14
4491,M,A,C,8,2017-12-19,2018-05-11,11,10
4492,F,A,A,2,2017-07-17,2018-10-26,6,10
4493,F,D,A,6,2017-07-17,2018-01-03,6,12
4494,M,B,W,4,2017-02-19,2018-03-13,10,9
4495,N,A,W,7,2017-05-09,2018-01-19,12,13
4496,M,A,H,6,2017-12-10,2018-07-12,9,3
4497,F,A,R,15,2017-10-06,2018-02-20,10,11
4498,M,C,W,3,2017-10-21,2018-01-14,8,10
4499,F,D,A,11,2017-02-01,2018-11-01,6,13
4500,M,B,A,11,2017-01-23,2018-02-19,9,16
4501,M,E,T,12,2017-09-30,2018-08-16,11,9
4502,M,C,T,6,2017-03-21,2018-09-13,10,9
4503,M,E,R,1,2017-10-07,2018-01-12,8,9
4504,M,B,W,12,2017-02-27,2018-04-12,11,14
4505,F,A,R,3,2017-11-01,2018-05-22,13,10
4506,N,A,A,16,2017-08-05,2018-10-31,11,19
4507,F,D,R,17,2017-04-28,2018-07-18,11,8
4508,M,C,T,6,2017-03-09,2018-12-10,4,11
4509,F,B,A,1,2017-10-31,2018-05-14,9,9
4510,F,B,T,16,2017-08-15,2018-11-06,6,7
4511,M,B,W,10,2017-05-17,2018-05-17,6,11
4512,F,B,T,15,2017-07-12,2018-07-21,15,8
4513,M,B,A,6,2017-11-30,2018-06-13,9,14
4514,M,A,T,5,2017-06-13,2018-10-10,14,4
4515,M,B,C,16,2017-12-13,2018-09-10,10,5
4516,F,C,W,18,2017-08-05,2018-01-18,5,4
4517,M,C,W,10,2017-01-15,2018-12-15,15,7
4518,M,C,W,8,2017-06-27,2018-10-01,7,8
4519,F,D,R,2,2017-09-15,2018-12-13,12,11
4520,M,D,T,12,2017-08-31,2018-02-05,14,10
4521,F,A,C,13,2017-05-03,2018-08-29,8,10
4522,F,B,W,17,2017-03-21,2018-12-23,15,8
4523,F,B,T,17,2017-07-21,2018-02-21,6,10
4524,N,B,R,10,2017-01-30,2018-11-04,10,8
4525,M,A,R,10,2017-11-20,2018-01-16,10,10
4526,M,D,A,19,2017-11-26,2018-02-07,8,5
4527,N,B,T,4,2017-08-04,2018-01-19,8,6
4528,F,A,A,1,2017-08-23,2018-03-25,9,6
4529,F,B,C,11,2017-04-27,2018-02-08,15,5
4530,M,A,T,17,2017-05-18,2018-08-12,12,15
4531,M,B,A,3,2017-12-09,2018-09-28,12,6
4532,F,A,T,14,2017-11-16,2018-10-21,6,15
4533,M,B,C,18,2017-07-13,2018-11-09,11,8
4534,F,A,C,5,2017-05-25,2018-12-14,6,13
4535,M,A,W,10,2017-11-24,2018-06-19,8,13
4536,F,D,R,13,2017-11-20,2018-02-23,14,12
4537,N,B,A,16,2017-03-13,2018-10-02,10,10
4538,F,A,W,3,2017-01-18,2018-12-07,9,6
4539,M,A,A,17,2017-04-18,2018-08-05,6,12
4540,M,E,H,14,2017-08-20,2018-03-03,13,9
4541,M,B,T,10,2017-10-06,2018-02-22,9,10
4542,M,B,A,18,2017-01-29,2018-07-23,8,11
4543,M,B,T,13,2017-12-27,2018-04-03,7,6
4544,N,B,T,12,2017-05-27,2018-03-12,11,9
4545,F,C,C,17,2017-05-09,2018-03-20,16,14
4546,M,B,T,7,2017-05-05,2018-03-29,10,12
4547,M,B,T,9,2017-03-16,2018-11-22,13,9
4548,M,A,W,11,2017-01-23,2018-03-01,12,9
4549,M,A,W,3,2017-03-21,2018-12-17,11,9
4550,F,A,T,4,2017-11-06,2018-01-08,7,8
4551,M,B,W,1,2017-02-11,2018-09-08,11,6
4552,M,D,T,3,2017-02-19,2018-07-31,8,11
4553,M,B,A,7,2017-10-24,2018-05-09,11,9
4554,M,D,T,17,2017-11-30,2018-06-14,9,9
4555,M,A,T,11,2017-07-25,2018-06-17,12,10
4556,M,A,W,15,2017-11-22,2018-06-22,7,9
4557,F,C,T,16,2017-04-23,2018-04-28,11,14
4558,F,A,T,12,2017-01-26,2018-02-28,4,10
4559,F,D,W,2,2017-03-19,2018-09-23,9,9
4560,M,C,A,7,2017-02-19,2018-07-03,10,14
4561,M,B,C,5,2017-02-01,2018-01-05,6,12
4562,F,C,W,10,2017-02-11,2018-01-28,16,6
4563,F,B,W,15,2017-10-18,2018-05-14,8,10
4564,F,B,W,6,2017-07-17,2018-04-23,16,10
4565,M,B,W,7,2017-01-18,2018-04-17,3,17
4566,F,D,C,8,2017-05-18,2018-10-10,10,9
4567,F,B,T,6,2017-04-24,2018-06-18,14,11
4568,F,A,A,5,2017-02-03,2018-12-16,8,10
4569,F,B,T,15,2017-05-25,2018-04-24,10,8
4570,M,B,W,0,2017-10-19,2018-03-26,11,11
4571,F,A,A,11,2017-05-27,2018-02-09,9,3
4572,M,E,T,0,2017-06-17,2018-04-21,11,14
4573,N,C,A,5,2017-02-27,2018-06-18,11,8
4574,M,C,W,3,2017-02-15,2018-11-16,8,8
4575,M,D,H,5,2017-09-12,2018-01-09,10,13
4576,F,C,T,1,2017-10-06,2018-06-19,9,9
4577,M,B,T,3,2017-07-06,2018-06-20,14,7
4578,F,D,C,18,2017-05-08,2018-05-03,7,9
4579,M,A,H,5,2017-04-15,2018-01-15,9,11
4580,F,A,W,6,2017-02-27,2018-03-10,7,16
4581,M,C,W,7,2017-04-12,2018-12-27,15,8
4582,M,A,T,6,2017-03-18,2018-12-22,10,14
4583,F,D,R,6,2017-06-15,2018-01-24,9,11
4584,M,D,T,15,2017-05-05,2018-02-26,11,10
4585,F,B,A,1,2017-11-07,2018-12-18,12,8
4586,M,C,W,11,2017-07-20,2018-07-23,11,9
4587,F,D,T,10,2017-04-27,2018-12-07,10,3
4588,F,C,C,5,2017-10-30,2018-05-19,8,13
4589,F,A,R,19,2017-02-05,2018-08-06,9,8
4590,F,D,A,19,2017-04-05,2018-07-09,10,22
